aid,street_address,postal_code,municipality,population,is capital area,building,description,rent,size,build_year,tax value,euromääräinen erotus,suhteellinen erotus,rental_service,url
481917,Puuskarinne 7,00850,Helsinki,,1,rivitalo,"4h,k,kh,khh,wc,sauna,piha",1798,114,1997,1157.8,-640.2,64.39%,Realia Asuntovuokraus / Suurasiakkaat,/vuokra-asunto/helsinki/jollas/rivitalo/4h/481917?entryPoint=fromSearch&rentalIndex=2197
477065,Kotkatlahdentie 10,79600,Joroinen,,0,omakotitalo,"alakerta: k, oh, mh, ph, s; yl",650,56,1946,418.6,-231.4,64.40%,"SKV Kiinteistönvälitys, Varkaus",/vuokra-asunto/joroinen/omakotitalo/5h+/477065?entryPoint=fromSearch&rentalIndex=3887
477536,Vanha Hämeentie 114 B,20540,Turku,,0,kerrostalo,"1h,kk,kph",450,33,1969,289.8,-160.2,64.40%,Turun Seudun OP-Kiinteistökeskus Vuokravälitys,/vuokra-asunto/turku/hannunniittu/kerrostalo/yksio/477536?entryPoint=fromSearch&rentalIndex=3780
482901,Peipontie 4 A,06400,Porvoo,,0,kerrostalo,"1h,kk",450,33,1970,289.8,-160.2,64.40%,"Porvoon Seudun OP-Kiinteistökeskus Oy LKV, Porvoo",/vuokra-asunto/porvoo/gammelbacka/kerrostalo/yksio/482901?entryPoint=fromSearch&rentalIndex=1704
462893,Hämeenlinnankatu 2,65350,Vaasa,,0,kerrostalo,3h+k+kph+p,850,79,1973,547.4,-302.6,64.40%,,/vuokra-asunto/vaasa/suvilahti/kerrostalo/kolmio/462893?entryPoint=fromSearch&rentalIndex=5686
472544,Kaarlenkatu 17 C,00510,Helsinki,,1,kerrostalo,1h + k + kph + vh + alkovi,950,42.8,1927,611.84,-338.16,64.40%,Vuokraturva Oy LKV [A],/vuokra-asunto/helsinki/kallio/kerrostalo/yksio/472544?entryPoint=fromSearch&rentalIndex=4802
461701,Patruunankuja 4 B 41,08200,Lohja,,0,kerrostalo,3h+k+s+piha,936.26,75,1990,603,-333.26,64.41%,Sp-Koti Länsi-Uudenmaan Asuntovälitys Oy,/vuokra-asunto/lohja/mirjala/kerrostalo/kolmio/461701?entryPoint=fromSearch&rentalIndex=5749
462817,Aatoksenatu 16 A 19,40720,Jyväskylä,,0,kerrostalo,3h+k+kph+s,1100,91,1985,708.6,-391.4,64.42%,,/vuokra-asunto/jyvaskyla/nisula/kerrostalo/kolmio/462817?entryPoint=fromSearch&rentalIndex=5698
473593,Pyhäselänkatu 21 B 17,80220,Joensuu,,0,kerrostalo,2h + k,715,63.5,1973,460.6,-254.4,64.42%,WH-Asunnot,/vuokra-asunto/joensuu/vehkalahti/kerrostalo/kaksio/473593?entryPoint=fromSearch&rentalIndex=4597
480568,Veteraanitie 7,04600,Mäntsälä,,0,kerrostalo,3H+K,828,76.5,1972,533.4,-294.6,64.42%,VVO-kotikeskus Järvenpää,/vuokra-asunto/mantsala/mantsala/kerrostalo/kolmio/480568?entryPoint=fromSearch&rentalIndex=2761
470168,Ruohonpääntie 27 C,20320,Turku,,0,kerrostalo,1h + kk + kph + vh + lasitettu,475,30,1990,306,-169,64.42%,Vuokraturva Oy LKV [A],/vuokra-asunto/turku/lansikeskus/kerrostalo/yksio/470168?entryPoint=fromSearch&rentalIndex=5114
471128,Ratapihankatu 43,20100,Turku,,0,kerrostalo,2H+K,728,65,1950,469,-259,64.42%,VVO-kotikeskus Turku,/vuokra-asunto/turku/keskusta/kerrostalo/kaksio/471128?entryPoint=fromSearch&rentalIndex=4988
481003,Fysiikanpolku 5,33720,Tampere,,0,kerrostalo,2H+K,641,55,1979,413,-228,64.43%,VVO-kotikeskus Tampere,/vuokra-asunto/tampere/hervanta/kerrostalo/kaksio/481003?entryPoint=fromSearch&rentalIndex=2593
475663,Piispantie 8,00370,Helsinki,,1,kerrostalo,2h+k,872,51,1964,561.9,-310.1,64.44%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/reimarla/kerrostalo/kaksio/475663?entryPoint=fromSearch&rentalIndex=4208
483765,Hämeenkatu 31 B 1,11100,Riihimäki,,0,kerrostalo,2h+avok+WC+s+sauna+las.parv8m2,725,46,2009,467.2,-257.8,64.44%,,/vuokra-asunto/riihimaki/keskusta/kerrostalo/kaksio/483765?entryPoint=fromSearch&rentalIndex=1148
485070,Meritullinkatu 9 D,00170,Helsinki,,1,kerrostalo,3h + k + kph + vh,1590,82.9,1905,1024.87,-565.13,64.46%,Vuokraturva Oy LKV [A],/vuokra-asunto/helsinki/kruununhaka/kerrostalo/kolmio/485070?entryPoint=fromSearch&rentalIndex=30
484240,Jauhajankuja 2,00990,Helsinki,,1,kerrostalo,"2h,k,lasitettu parveke",1020,56.5,2012,657.55,-362.45,64.47%,Realia Asuntovuokraus / Suurasiakkaat,/vuokra-asunto/helsinki/vuosaari/kerrostalo/kaksio/484240?entryPoint=fromSearch&rentalIndex=793
455590,Sininärhentie 5,02650,Espoo,,1,kerrostalo,"2h,kt,kh,lasitettu parveke",966,52.5,2013,622.75,-343.25,64.47%,Realia Asuntovuokraus / Suurasiakkaat,/vuokra-asunto/espoo/leppavaara/kerrostalo/kaksio/455590?entryPoint=fromSearch&rentalIndex=5959
476845,Valakuja 8,02770,Espoo,,1,kerrostalo,"2h,avok., sauna, iso terassi",966,52.5,2012,622.75,-343.25,64.47%,Realia Asuntovuokraus / Suurasiakkaat,/vuokra-asunto/espoo/kiltakallio/kerrostalo/kaksio/476845?entryPoint=fromSearch&rentalIndex=3956
468847,Fokkatie 2,90500,Oulu,,0,kerrostalo,2h+k+s,850,56.5,2005,548.05,-301.95,64.48%,,/vuokra-asunto/oulu/toppilansaari/kerrostalo/kaksio/468847?entryPoint=fromSearch&rentalIndex=5250
485043,Karnaistenkatu 45 C 43,08100,Lohja,,0,kerrostalo,2h + k + p,710,63,1974,457.8,-252.2,64.48%,WH-Asunnot,/vuokra-asunto/lohja/anttila/kerrostalo/kaksio/485043?entryPoint=fromSearch&rentalIndex=54
483971,Katontekijänkuja 1,00700,Helsinki,,1,kerrostalo,3 h + k + s + p,1222,71.5,2013,788.05,-433.95,64.49%,Realia Asuntovuokraus / Suurasiakkaat,/vuokra-asunto/helsinki/malmi/kerrostalo/kolmio/483971?entryPoint=fromSearch&rentalIndex=1013
484529,Puutarhakatu 43 b,20100,Turku,,0,kerrostalo,"2h, avok., kph, ransk.parv.",617,37,2011,397.9,-219.1,64.49%,Realia Asuntovuokraus Turku,/vuokra-asunto/turku/portsa/kerrostalo/kaksio/484529?entryPoint=fromSearch&rentalIndex=531
445148,Kalkunkulma 2,33330,Tampere,,0,kerrostalo,2H+K,653.4,56.5,1970,421.4,-232,64.49%,YH Kodit Oy,/vuokra-asunto/tampere/kalkku/kerrostalo/kaksio/445148?entryPoint=fromSearch&rentalIndex=6241
484964,Merimiehenkatu 41,00150,Helsinki,,1,kerrostalo,1 h + kk + kph + makuuparvi,880,38.5,1937,567.55,-312.45,64.49%,,/vuokra-asunto/helsinki/punavuori/kerrostalo/yksio/484964?entryPoint=fromSearch&rentalIndex=120
479680,Eerikinkatu 20 b A,20100,Turku,,0,kerrostalo,3 h + k + p,840,78,1963,541.8,-298.2,64.50%,Asuntoverstas Vaula,/vuokra-asunto/turku/kerrostalo/kolmio/479680?entryPoint=fromSearch&rentalIndex=3052
466614,Ahkiomaantie 1,96300,Rovaniemi,,0,kerrostalo,2h+k+s+parveke,790,51.5,2012,509.55,-280.45,64.50%,,/vuokra-asunto/rovaniemi/ahkiomaa/kerrostalo/kaksio/466614?entryPoint=fromSearch&rentalIndex=5435
478052,Jontikka 4,40100,Jyväskylä,,0,kerrostalo,"3h,k,s",981,67.5,2011,632.75,-348.25,64.50%,Realia Asuntovuokraus Jyväskylä,/vuokra-asunto/jyvaskyla/lutakko/kerrostalo/kolmio/478052?entryPoint=fromSearch&rentalIndex=3614
466776,Laivurinkatu 2-4 C47,95400,Tornio,,0,kerrostalo,"2mh, oh, k, kph/s, wc, lasitet",1200,119.5,1963,774.2,-425.8,64.52%,"Lapin Habita Oy, Tornio",/vuokra-asunto/tornio/kerrostalo/4h/466776?entryPoint=fromSearch&rentalIndex=5415
480494,Merimiehenkatu 24 A,00150,Helsinki,,1,kerrostalo,1h + kk + kph,720,28.5,1960,464.55,-255.45,64.52%,Vuokraturva Oy LKV [A],/vuokra-asunto/helsinki/punavuori/kerrostalo/yksio/480494?entryPoint=fromSearch&rentalIndex=2777
474021,Ahjonkatu 1 B,05800,Hyvinkää,,0,kerrostalo,2h+k+s,903,61,2013,582.7,-320.3,64.53%,Newsec Asset Management  Oy,/vuokra-asunto/hyvinkaa/kerrostalo/kaksio/474021?entryPoint=fromSearch&rentalIndex=4521
483072,Kenraalintie 6b,37630,Valkeakoski,,0,kerrostalo,2 h+k+s,679,59.5,1954,438.2,-240.8,64.54%,WH-Asunnot,/vuokra-asunto/valkeakoski/roukko/kerrostalo/kaksio/483072?entryPoint=fromSearch&rentalIndex=1591
483757,Snellmaninkatu 12,70100,Kuopio,,0,kerrostalo,2H+KK+S,706,44.5,1997,455.65,-250.35,64.54%,VVO-kotikeskus Kuopio,/vuokra-asunto/kuopio/keskusta/kerrostalo/kaksio/483757?entryPoint=fromSearch&rentalIndex=1156
466306,Piilipuuntie 18,02200,Espoo,,1,rivitalo,5h+k+s,1935,124.5,2012,1249.15,-685.85,64.56%,"TA-Yhtymä Oy, Espoo",/vuokra-asunto/espoo/suurpelto/rivitalo/5h+/466306?entryPoint=fromSearch&rentalIndex=5454
484259,Metsontie 3 D,04320,Tuusula,,0,kerrostalo,"2h, k, kph, p, vh",670,58.5,1972,432.6,-237.4,64.57%,"Kallion Habita Oy, Kallio",/vuokra-asunto/tuusula/riihikallio/kerrostalo/kaksio/484259?entryPoint=fromSearch&rentalIndex=770
478937,Tohtorintie 3B10,53300,Lappeenranta,,0,kerrostalo,3H+K+P,839,78,1976,541.8,-297.2,64.58%,WH-Asunnot,/vuokra-asunto/lappeenranta/lauritsala/kerrostalo/kolmio/478937?entryPoint=fromSearch&rentalIndex=3298
458842,Insinöörinkatu 54 A 17,33720,Tampere,,0,kerrostalo,"3h, k, s, p",950,65,2006,613.5,-336.5,64.58%,,/vuokra-asunto/tampere/hervanta/kerrostalo/kolmio/458842?entryPoint=fromSearch&rentalIndex=5845
471614,Hevontie 16,01820,Nurmijärvi,,0,omakotitalo,5h+k+s+ph+wc+at+veranta,1550,160,1980,1001,-549,64.58%,,/vuokra-asunto/nurmijarvi/klaukkala/omakotitalo/5h+/471614?entryPoint=fromSearch&rentalIndex=4933
484234,Kolkankatu 19,15140,Lahti,,0,kerrostalo,"1h,kk,kph,asuntopiha",634,38.5,2009,409.45,-224.55,64.58%,Realia Asuntovuokraus Lahti,/vuokra-asunto/lahti/keskusta/kerrostalo/yksio/484234?entryPoint=fromSearch&rentalIndex=787
483998,Katariina Saksilaisen Katu 11,00560,Helsinki,,1,kerrostalo,3H+K,1429,73,1946,922.9,-506.1,64.58%,VVO-kotikeskus Helsinki,/vuokra-asunto/helsinki/viikki/kerrostalo/kolmio/483998?entryPoint=fromSearch&rentalIndex=972
474469,Eerikinkatu 20 b B,20100,Turku,,0,kerrostalo,2 h + k + p,700,62,1963,452.2,-247.8,64.60%,Asuntoverstas Vaula,/vuokra-asunto/turku/kerrostalo/kaksio/474469?entryPoint=fromSearch&rentalIndex=4440
484532,Paratiisintie 3,20100,Turku,,0,kerrostalo,"1 h, k, s, p",596,42,1988,385.2,-210.8,64.63%,Realia Asuntovuokraus Turku,/vuokra-asunto/turku/pohjola/kerrostalo/yksio/484532?entryPoint=fromSearch&rentalIndex=534
482718,Aniankatu 4 a 18,15210,Lahti,,0,kerrostalo,3h + k,786,72,1965,508.2,-277.8,64.66%,WH-Asunnot,/vuokra-asunto/lahti/niemi/kerrostalo/kolmio/482718?entryPoint=fromSearch&rentalIndex=1802
321583,Lähettilääntie 1 D,01520,Vantaa,,1,kerrostalo,2 H + K+ S,916,49,2005,592.3,-323.7,64.66%,Newsec Asset Management  Oy,/vuokra-asunto/vantaa/kartanonkoski/kerrostalo/kaksio/321583?entryPoint=fromSearch&rentalIndex=320
434391,Rautionkatu 1 C,90400,Oulu,,0,kerrostalo,"4h,k,s",1300,94.5,2008,840.65,-459.35,64.67%,Oulun Kiinteistönvälitys Oy,/vuokra-asunto/oulu/limingantulli/kerrostalo/4h/434391?entryPoint=fromSearch&rentalIndex=2491
479832,Klaavuntie 1 B,00910,Helsinki,,1,kerrostalo,2h + kk + kph + vh + p,765,42.5,1961,494.75,-270.25,64.67%,Vuokraturva Oy LKV [A],/vuokra-asunto/helsinki/puotila/kerrostalo/kaksio/479832?entryPoint=fromSearch&rentalIndex=2996
483498,Siihtalantie 19 A 4,80100,Joensuu,,0,luhtitalo,2h + k + s,770,50,2011,498,-272,64.68%,,/vuokra-asunto/joensuu/siihtala/luhtitalo/kaksio/483498?entryPoint=fromSearch&rentalIndex=1331
484560,Katajakatu 15,53810,Lappeenranta,,0,kerrostalo,1H+KK,435,31.5,1976,281.4,-153.6,64.69%,VVO-kotikeskus Lappeenranta,/vuokra-asunto/lappeenranta/kourula/kerrostalo/yksio/484560?entryPoint=fromSearch&rentalIndex=485
431018,Paturintie 15,28610,Pori,,0,kerrostalo,1H+KK,422,30,1973,273,-149,64.69%,VVO-kotikeskus Turku,/vuokra-asunto/pori/vaharauma/kerrostalo/yksio/431018?entryPoint=fromSearch&rentalIndex=1618
984897,Paturintie 15,28610,Pori,,0,kerrostalo,1H+KK,422,30,1973,273,-149,64.69%,VVO-kotikeskus Turku,/vuokra-asunto/pori/vaharauma/kerrostalo/yksio/984897?entryPoint=fromSearch&rentalIndex=1059
474788,Tilkankatu 7 B 19,00300,Helsinki,,1,kerrostalo,2h + k + kph + pa,1050,59,1993,679.3,-370.7,64.70%,,/vuokra-asunto/helsinki/pikku+huopalahti/kerrostalo/kaksio/474788?entryPoint=fromSearch&rentalIndex=4415
315753,Perkkaantie 3 B,02600,Espoo,,1,kerrostalo,3h+k+s,1164,67.5,2010,753.25,-410.75,64.71%,Newsec Asset Management  Oy,/vuokra-asunto/espoo/perkkaa/kerrostalo/kolmio/315753?entryPoint=fromSearch&rentalIndex=3439
315767,Perkkaantie 3 B,02600,Espoo,,1,kerrostalo,3h+kt+s,1164,67.5,2010,753.25,-410.75,64.71%,Newsec Asset Management  Oy,/vuokra-asunto/espoo/perkkaa/kerrostalo/kolmio/315767?entryPoint=fromSearch&rentalIndex=4518
484408,Kaitamäki 5,02260,Espoo,,1,paritalo,6k+k+s+3WC+apukeittiö+kylmiö,2150,156,1973,1391.4,-758.6,64.72%,,/vuokra-asunto/espoo/kaitaa/paritalo/5h+/484408?entryPoint=fromSearch&rentalIndex=644
484872,Sammonkatu 37,33540,Tampere,,0,kerrostalo,"2h,kk,kph",530,42.5,1957,343,-187,64.72%,Realia Asuntovuokraus Tampere,/vuokra-asunto/tampere/kaleva/kerrostalo/kaksio/484872?entryPoint=fromSearch&rentalIndex=192
472829,Liisankatu 14 A 5,00170,Helsinki,,1,kerrostalo,3h+kk,1410.07,72,1929,912.6,-497.47,64.72%,Keva,/vuokra-asunto/helsinki/kruununhaka/kerrostalo/kolmio/472829?entryPoint=fromSearch&rentalIndex=4759
477221,Itäinen Pitkäkatu 54 B,20700,Turku,,0,kerrostalo,2 h + k + s + p,690,61,1980,446.6,-243.4,64.72%,Asuntoverstas Vaula,/vuokra-asunto/turku/kerrostalo/kaksio/477221?entryPoint=fromSearch&rentalIndex=3842
483657,Nuottalahdentie 32,02230,Espoo,,1,paritalo,6H+K+S,1950,126,1997,1262.2,-687.8,64.73%,VVO-kotikeskus Helsinki,/vuokra-asunto/espoo/nuottalahti/paritalo/5h+/483657?entryPoint=fromSearch&rentalIndex=1227
476503,Ajurinkatu 4-6,65100,Vaasa,,0,kerrostalo,3h+k+s,850,79.5,1983,550.2,-299.8,64.73%,,/vuokra-asunto/vaasa/keskusta/kerrostalo/kolmio/476503?entryPoint=fromSearch&rentalIndex=3946
482841,Suokukontie 12 C 2,90540,Oulu,,0,rivitalo,3h + k + s + piha,850,79.5,1980,550.2,-299.8,64.73%,,/vuokra-asunto/oulu/oinaansuo/rivitalo/kolmio/482841?entryPoint=fromSearch&rentalIndex=1811
402943,Lintukorvenkuja 1,02660,Espoo,,1,rivitalo,3h+k+s,1251,74,1996,809.8,-441.2,64.73%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/espoo/lintuvaara/rivitalo/kolmio/402943?entryPoint=fromSearch&rentalIndex=4059
467061,Hellemäenpolku 10 A,00350,Helsinki,,1,kerrostalo,2h+k+s,1049.4,59,1996,679.3,-370.1,64.73%,Ovenia (co. Keskinäinen Eläkevakuutusyhtiö Ilmarinen),/vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/467061?entryPoint=fromSearch&rentalIndex=5372
464897,Repolankatu 3 C 22,80220,Joensuu,,0,kerrostalo,3h+k+p,798,73.5,1976,516.6,-281.4,64.74%,WH-Asunnot,/vuokra-asunto/joensuu/penttila/kerrostalo/kolmio/464897?entryPoint=fromSearch&rentalIndex=5560
483708,Muolaantie 11,02140,Espoo,,1,erillistalo,"3h, k, s, khh",1600,100,2001,1036,-564,64.75%,Realia Asuntovuokraus Helsinki,/vuokra-asunto/espoo/laajalahti/erillistalo/kolmio/483708?entryPoint=fromSearch&rentalIndex=1176
466691,suopellontie 519,05720,Hyvinkää,,0,omakotitalo,5h+k+s,1200,120,1940,777,-423,64.75%,,/vuokra-asunto/hyvinkaa/kytaja/omakotitalo/5h+/466691?entryPoint=fromSearch&rentalIndex=5429
484109,Tavintie 9,40400,Jyväskylä,,0,kerrostalo,2h+k,629,54,1977,407.4,-221.6,64.77%,WH-Asunnot,/vuokra-asunto/jyvaskyla/kivisto/kerrostalo/kaksio/484109?entryPoint=fromSearch&rentalIndex=903
481049,Teljentie 20 C,21100,Naantali,,0,kerrostalo,2h+k+kph+lp (kesähuone),750,68,1980,485.8,-264.2,64.77%,Turun Seudun OP-Kiinteistökeskus Vuokravälitys,/vuokra-asunto/naantali/kerrostalo/kaksio/481049?entryPoint=fromSearch&rentalIndex=2572
481184,Rauhankatu 15 (Otan alue),26100,Rauma,,0,omakotitalo,1h,335,20,1950,217,-118,64.78%,OVV Asuntopalvelut | Porin Vuokrakeskus,/vuokra-asunto/rauma/keskusta/omakotitalo/yksio/481184?entryPoint=fromSearch&rentalIndex=2495
481188,Rauhankatu 15 (Otan alue),26100,Rauma,,0,omakotitalo,1h,335,20,1950,217,-118,64.78%,OVV Asuntopalvelut | Porin Vuokrakeskus,/vuokra-asunto/rauma/keskusta/omakotitalo/yksio/481188?entryPoint=fromSearch&rentalIndex=2494
986495,Ratapihankatu 43,20100,Turku,,0,kerrostalo,2H+K,724,65,1950,469,-255,64.78%,VVO-kotikeskus Turku,/vuokra-asunto/turku/keskusta/kerrostalo/kaksio/986495?entryPoint=fromSearch&rentalIndex=64
421735,Vanulanpolku 4,24260,Salo,,0,kerrostalo,1H+KK,456,34,1980,295.4,-160.6,64.78%,VVO-kotikeskus Turku,/vuokra-asunto/salo/ollikkala/kerrostalo/yksio/421735?entryPoint=fromSearch&rentalIndex=1605
483495,Sepetlahdentie 12 E 44,02230,Espoo,,1,kerrostalo,1h+k,780,39,1985,505.3,-274.7,64.78%,,/vuokra-asunto/espoo/matinkyla/kerrostalo/yksio/483495?entryPoint=fromSearch&rentalIndex=1320
483531,Peltovainionkatu 4,33400,Tampere,,0,kerrostalo,2H+K,698,62,1973,452.2,-245.8,64.79%,VVO-kotikeskus Tampere,/vuokra-asunto/tampere/lielahti/kerrostalo/kaksio/483531?entryPoint=fromSearch&rentalIndex=1307
484811,Oikotie 5 A,04400,Järvenpää,,0,kerrostalo,2h + k + kph + s + lasitettu p,840,56,2010,544.2,-295.8,64.79%,Vuokraturva Oy LKV [A],/vuokra-asunto/jarvenpaa/keskusta/kerrostalo/kaksio/484811?entryPoint=fromSearch&rentalIndex=277
476882,Piispansilta 17,02230,Espoo,,1,kerrostalo,3h+k,1283.49,76.5,2001,831.55,-451.94,64.79%,Asuntosäätiö,/vuokra-asunto/espoo/matinkyla/kerrostalo/kolmio/476882?entryPoint=fromSearch&rentalIndex=3944
485107,Karnaistenkatu 45  b20,08100,Lohja,,0,kerrostalo,1h + k + p,430,31,1976,278.6,-151.4,64.79%,WH-Asunnot,/vuokra-asunto/lohja/anttila/kerrostalo/kaksio/485107?entryPoint=fromSearch&rentalIndex=1
481148,Kuunsäde 6 D,02210,Espoo,,1,kerrostalo,3h+k+kph+parveke,1050,66,1975,680.4,-369.6,64.80%,Espoon Helvi Oy LKV,/vuokra-asunto/espoo/olari/kerrostalo/kolmio/481148?entryPoint=fromSearch&rentalIndex=2515
483569,Sammonkatu 29,33540,Tampere,,0,kerrostalo,2h+k+p,620,53,1960,401.8,-218.2,64.81%,OVV Asuntopalvelut / Tampereen Mediator,/vuokra-asunto/tampere/kaleva/kerrostalo/kaksio/483569?entryPoint=fromSearch&rentalIndex=1289
481466,Katontekijänkuja 1,00700,Helsinki,,1,kerrostalo,3 h + k + s + p,1216,71.5,2013,788.05,-427.95,64.81%,Realia Asuntovuokraus / Suurasiakkaat,/vuokra-asunto/helsinki/malmi/kerrostalo/kolmio/481466?entryPoint=fromSearch&rentalIndex=2381
450703,Säästäjänkatu 1,33840,Tampere,,0,kerrostalo,3h+k+vh+lasit.parv.+lämm.at,749.6,68,1968,485.8,-263.8,64.81%,,/vuokra-asunto/tampere/peltolammi/kerrostalo/kolmio/450703?entryPoint=fromSearch&rentalIndex=6110
484238,Amiraalin Puistotie 12,02320,Espoo,,1,kerrostalo,"2h, kk, s, parveke",840,43.5,2005,544.45,-295.55,64.82%,Realia Asuntovuokraus Helsinki,/vuokra-asunto/espoo/espoonlahti/kerrostalo/kaksio/484238?entryPoint=fromSearch&rentalIndex=791
484510,Jontikka 4,40100,Jyväskylä,,0,kerrostalo,"2h,k,s",893,60.5,2011,578.85,-314.15,64.82%,Realia Asuntovuokraus Jyväskylä,/vuokra-asunto/jyvaskyla/lutakko/kerrostalo/kaksio/484510?entryPoint=fromSearch&rentalIndex=512
484582,Rautionkatu 28,90400,Oulu,,0,kerrostalo,1h+kk+kh+las. parv,495,27,2011,320.9,-174.1,64.83%,Kiinteistötahkola | Vuokra-asunnot,/vuokra-asunto/oulu/lyotty/kerrostalo/yksio/484582?entryPoint=fromSearch&rentalIndex=463
468922,Radanpää 6,15100,Lahti,,0,kerrostalo,"2h,kt,kph,s,p",780,51,2010,505.7,-274.3,64.83%,Realia Asuntovuokraus Lahti,/vuokra-asunto/lahti/asemantausta/kerrostalo/kaksio/468922?entryPoint=fromSearch&rentalIndex=5246
484511,Jontikka 4,40100,Jyväskylä,,0,kerrostalo,"2h,k,s",780,51,2011,505.7,-274.3,64.83%,Realia Asuntovuokraus Jyväskylä,/vuokra-asunto/jyvaskyla/lutakko/kerrostalo/kaksio/484511?entryPoint=fromSearch&rentalIndex=513
483550,Aulangontie 6 A,13210,Hämeenlinna,,0,kerrostalo,"2h, kk, wc/kph, parv.",490,38,1963,317.8,-172.2,64.86%,"Hämeenlinnan Habita Oy, Hämeenlinna",/vuokra-asunto/hameenlinna/hatila/kerrostalo/kaksio/483550?entryPoint=fromSearch&rentalIndex=1300
483431,Valtakatu 10 d 1,28100,Pori,,0,kerrostalo,1h+kk,395,27,1961,256.2,-138.8,64.86%,"Länsi-Suomen OP-Kiinteistökeskus Oy LKV, Pori",/vuokra-asunto/pori/keskusta/kerrostalo/yksio/483431?entryPoint=fromSearch&rentalIndex=1368
479859,Ruustiinankuja 8,70300,Kuopio,,0,kerrostalo,2h+k+s,833,55.5,2013,540.35,-292.65,64.87%,Realia Asuntovuokraus Kuopio,/vuokra-asunto/kuopio/linnanpelto/kerrostalo/kaksio/479859?entryPoint=fromSearch&rentalIndex=2973
484709,Hanuripolku 6 B,00420,Helsinki,,1,kerrostalo,2h+k,945.26,57.5,1974,613.25,-332.01,64.88%,Ovenia (co. Keskinäinen Eläkevakuutusyhtiö Ilmarinen),/vuokra-asunto/helsinki/kannelmaki/kerrostalo/kaksio/484709?entryPoint=fromSearch&rentalIndex=364
421673,Teekkarinkatu 9,33720,Tampere,,0,kerrostalo,2H+K,697,62,1975,452.2,-244.8,64.88%,VVO-kotikeskus Tampere,/vuokra-asunto/tampere/hervanta/kerrostalo/kaksio/421673?entryPoint=fromSearch&rentalIndex=4130
466525,Meripellontie 12 A,00910,Helsinki,,1,kerrostalo,2h+k+s,1040,58.5,2013,674.95,-365.05,64.90%,"Helsingin OPKK, Mikonkatu",/vuokra-asunto/helsinki/puotila/kerrostalo/kaksio/466525?entryPoint=fromSearch&rentalIndex=5440
482065,Luistelijantie 11 A,70200,Kuopio,,0,kerrostalo,3h+k+sauna+terassiparveke,787.35,72.5,1972,511,-276.35,64.90%,OVV Asuntopalvelut Kuopio,/vuokra-asunto/kuopio/puijonlaakso/kerrostalo/kolmio/482065?entryPoint=fromSearch&rentalIndex=2120
485098,Meesakatu 6 A,33400,Tampere,,0,kerrostalo,"1h, kk, kph, parveke",530,30,2011,344,-186,64.91%,Kiinteistömaailma | Kiinteistönvälitys Klingendahl Oy,/vuokra-asunto/tampere/lielahti/kerrostalo/yksio/485098?entryPoint=fromSearch&rentalIndex=3
483973,Hiihtäjäntie 1-3,00810,Helsinki,,1,kerrostalo,"2h,k,kh,parveke",966,53,2012,627.1,-338.9,64.92%,Realia Asuntovuokraus / Suurasiakkaat,/vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/483973?entryPoint=fromSearch&rentalIndex=1015
482898,Ratsumiehentie,02430,Kirkkonummi,,0,erillistalo,"3h, k, s",1200,86.5,2006,779.05,-420.95,64.92%,,/vuokra-asunto/kirkkonummi/masala/erillistalo/kolmio/482898?entryPoint=fromSearch&rentalIndex=1701
477779,"Hämeentie 40, 42, 44, Pengerkatu 19",00500,Helsinki,,1,kerrostalo,2h+kk,898,40,1952,583,-315,64.92%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/kallio/kerrostalo/kaksio/477779?entryPoint=fromSearch&rentalIndex=3716
483972,Katontekijänkuja 1,00700,Helsinki,,1,kerrostalo,3 h + k,1187,69.5,2013,770.65,-416.35,64.92%,Realia Asuntovuokraus / Suurasiakkaat,/vuokra-asunto/helsinki/malmi/kerrostalo/kolmio/483972?entryPoint=fromSearch&rentalIndex=1014
455572,Tursonkatu 3 A,33540,Tampere,,0,kerrostalo,3h+k+s,939,64.5,2013,609.65,-329.35,64.93%,Newsec Asset Management  Oy,/vuokra-asunto/tampere/kaleva/kerrostalo/kolmio/455572?entryPoint=fromSearch&rentalIndex=5025
458952,Arinatie 20 C,01520,Vantaa,,1,kerrostalo,3 h +keittotila + s + lasitett,1200,70.5,2011,779.35,-420.65,64.95%,Asuntoverstas Hallinnointi ja vuokraus Oy,/vuokra-asunto/vantaa/kartanonkoski/kerrostalo/kolmio/458952?entryPoint=fromSearch&rentalIndex=3990
478782,Ståhlbergintie 4,00570,Helsinki,,1,kerrostalo,2h+kk,969,44.5,1960,629.35,-339.65,64.95%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/kulosaari/kerrostalo/kaksio/478782?entryPoint=fromSearch&rentalIndex=3399
483483,Hämeentie 67 B 52,00550,Helsinki,,1,kerrostalo,2h+avok.+kph+wc,850,37,1928,552.1,-297.9,64.95%,,/vuokra-asunto/helsinki/hermanni/kerrostalo/kaksio/483483?entryPoint=fromSearch&rentalIndex=1319
