"","municipality","aid","street_address","postal_code","population","is capital area","building","description","rent","size","build_year","tax value","euromääräinen erotus","suhteellinen erotus","rental_service","url","rent_per_sqm","geo.lat","geo_lontest","lat","lon","mun_lat","mun_lon","geodistance_m","distance_to_hel","avg_size","avg_geodistance","avg_rent","avg_rent_per_sqm","diff_to_avg_price","diff_to_avg_price_per_sqm","geo.lon","geo.lat","mun_geo.lon","mun_geo.lat"
"305","Espoo",477734,"Matinniitynkuja 1","02230",NA,1,"kerrostalo","3h,avokk,kh,sauna, parveke",1161,54,2013,635.8,-525.2,"54.76%","Realia Asuntovuokraus / Suurasiakkaat","/vuokra-asunto/espoo/matinkyla/kerrostalo/kolmio/477734?entryPoint=fromSearch&rentalIndex=3720",21.5,60.160032,60.160032,24.7451076,60.160032,24.6559,60.2054911,7082.23991764862,10786.5881669102,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-6.35574610244998,4.19473914307704,24.7451076,60.160032,24.6559,60.2054911
"306","Espoo",481811,"Rauhalanpuisto 4","02230",NA,1,"kerrostalo","TPK",677,30.5,2003,431.35,-245.65,"63.71%","VVO-kotikeskus Helsinki","/vuokra-asunto/espoo/matinkyla/kerrostalo/481811?entryPoint=fromSearch&rentalIndex=2243",22.1967213114754,60.1641796,60.1641796,24.7449093,60.1641796,24.6559,60.2054911,6751.2061637311,10759.8282549084,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-490.35574610245,4.89146045455245,24.7449093,60.1641796,24.6559,60.2054911
"307","Espoo",479906,"Markkinakatu 2","02230",NA,1,"kerrostalo","2h+k+s",1045,67,2007,748.9,-296.1,"71.67%","Ovenia (co. Keskinäinen Eläkevakuutusyhtiö Ilmarinen)","/vuokra-asunto/espoo/matinkyla/kerrostalo/kaksio/479906?entryPoint=fromSearch&rentalIndex=2955",15.5970149253731,60.1607605,60.1607605,24.7366801,60.1607605,24.6559,60.2054911,6703.03569243859,11244.4506175114,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-122.35574610245,-1.70824593154982,24.7366801,60.1607605,24.6559,60.2054911
"308","Espoo",461979,"Muulonranta 3","02780",NA,1,"omakotitalo","oh/kirjasto, 3 mh, rt, k, s, 2",2400,156,2006,1523.2,-876.8,"63.47%","Lea Jakama Oy LKV [A]","/vuokra-asunto/espoo/omakotitalo/5h+/461979?entryPoint=fromSearch&rentalIndex=5737",15.3846153846154,60.1747433,60.1747433,24.5810243,60.1747433,24.6559,60.2054911,5384.44653117494,19844.1044386178,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,1232.64425389755,-1.92064547230757,24.5810243,60.1747433,24.6559,60.2054911
"309","Espoo",483390,"Itsehallintotie 1 B","02600",NA,1,"kerrostalo","2h+k+s",948.5,57,1999,661.9,-286.6,"69.78%","Ovenia (co. Keskinäinen Eläkevakuutusyhtiö Ilmarinen)","/vuokra-asunto/espoo/leppavaara/kerrostalo/kaksio/483390?entryPoint=fromSearch&rentalIndex=1408",16.640350877193,60.2115962,60.2115962,24.8214036,60.2115962,24.6559,60.2054911,9202.0884623556,7983.66599160972,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-218.85574610245,-0.664909979729973,24.8214036,60.2115962,24.6559,60.2054911
"310","Espoo",477212,"Pohjoisviitta 1 B","02330",NA,1,"kerrostalo","2h + k + s + parveke",989,61,2011,696.7,-292.3,"70.44%","Asuntosäätiö","/vuokra-asunto/espoo/saunalahti/kerrostalo/kaksio/477212?entryPoint=fromSearch&rentalIndex=3849",16.2131147540984,60.1663886,60.1663886,24.6122151,60.1663886,24.6559,60.2054911,4985.53624953473,18111.6902850169,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-178.35574610245,-1.0921461028246,24.6122151,60.1663886,24.6559,60.2054911
"311","Espoo",477735,"Matinniitynkuja 1","02230",NA,1,"kerrostalo","3h,avokk,kh,sauna, parveke",1161,54,2013,635.8,-525.2,"54.76%","Realia Asuntovuokraus / Suurasiakkaat","/vuokra-asunto/espoo/matinkyla/kerrostalo/kolmio/477735?entryPoint=fromSearch&rentalIndex=3721",21.5,60.160032,60.160032,24.7451076,60.160032,24.6559,60.2054911,7082.23991764862,10786.5881669102,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-6.35574610244998,4.19473914307704,24.7451076,60.160032,24.6559,60.2054911
"312","Espoo",336268,"LANSANTIE 3 E","02610",NA,1,"kerrostalo","2H+K",827,50,1991,601,-226,"72.67%","Newsec Asset Management  Oy","/vuokra-asunto/espoo/kilo/kerrostalo/kaksio/336268?entryPoint=fromSearch&rentalIndex=321",16.54,60.2163894,60.2163894,24.7730058,60.2163894,24.6559,60.2054911,6605.42287505281,10537.4515533684,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-340.35574610245,-0.765260856922957,24.7730058,60.2163894,24.6559,60.2054911
"313","Espoo",483220,"Linnatullinkatu 1","02600",NA,1,"kerrostalo","2H+K",1122,50,2011,601,-521,"53.57%","Ovenia Isännöinti Oy","/vuokra-asunto/espoo/leppavaara/kerrostalo/kaksio/483220?entryPoint=fromSearch&rentalIndex=1516",22.44,60.2189922,60.2189922,24.8083298,60.2189922,24.6559,60.2054911,8583.87035192231,9055.93847746757,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-45.35574610245,5.13473914307705,24.8083298,60.2189922,24.6559,60.2054911
"314","Espoo",479896,"Soukankaari 5","02360",NA,1,"kerrostalo","2h+k",815,62,1970,648.8,-166.2,"79.61%","SATO Vuokraus ja myynti / Helsinki","/vuokra-asunto/espoo/soukka/kerrostalo/kaksio/479896?entryPoint=fromSearch&rentalIndex=2964",13.1451612903226,60.14053,60.14053,24.670847,60.14053,24.6559,60.2054911,7285.05530316507,15213.4559259344,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-352.35574610245,-4.16009956660038,24.670847,60.14053,24.6559,60.2054911
"315","Espoo",480462,"Eestintaival 3","02280",NA,1,"kerrostalo","3 h,k,sauna",1009,78,1995,844.6,-164.4,"83.71%","Realia Asuntovuokraus Helsinki","/vuokra-asunto/espoo/eestinlaakso/kerrostalo/kolmio/480462?entryPoint=fromSearch&rentalIndex=2795",12.9358974358974,60.1697154,60.1697154,24.6751341,60.1697154,24.6559,60.2054911,4126.35458447715,14613.787839384,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-158.35574610245,-4.36936342102552,24.6751341,60.1697154,24.6559,60.2054911
"316","Espoo",484611,"Kulovalkeantie 22","02760",NA,1,"kerrostalo","3h+kt",939.08,60,2011,688,-251.08,"73.26%","Suomen Vuokrakodit Oy","/vuokra-asunto/espoo/tuomarila/kerrostalo/kolmio/484611?entryPoint=fromSearch&rentalIndex=437",15.6513333333333,60.2075005,60.2075005,24.684633,60.2075005,24.6559,60.2054911,1608.95138122558,14689.7206909933,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-228.27574610245,-1.65392752358962,24.684633,60.2075005,24.6559,60.2054911
"317","Espoo",484478,"Linnatullinkatu 1","02600",NA,1,"kerrostalo","3H+KK+S",1368.61,72.5,2011,796.75,-571.86,"58.22%","Ovenia Isännöinti Oy","/vuokra-asunto/espoo/leppavaara/kerrostalo/kolmio/484478?entryPoint=fromSearch&rentalIndex=588",18.8773793103448,60.2189922,60.2189922,24.8083298,60.2189922,24.6559,60.2054911,8583.87035192231,9055.93847746757,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,201.25425389755,1.57211845342187,24.8083298,60.2189922,24.6559,60.2054911
"318","Espoo",474405,"Adjutantinkatu 3","02650",NA,1,"kerrostalo","3h+kk+s",1200,66.5,2012,744.55,-455.45,"62.05%","Realia Asuntovuokraus / Suurasiakkaat","/vuokra-asunto/espoo/makkyla/kerrostalo/kolmio/474405?entryPoint=fromSearch&rentalIndex=4450",18.0451127819549,60.2218458,60.2218458,24.8345342,60.2218458,24.6559,60.2054911,10069.6788966503,8168.76775332979,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,32.64425389755,0.739851925031932,24.8345342,60.2218458,24.6559,60.2054911
"319","Espoo",484317,"Hannuntie 24","02360",NA,1,"paritalo","5h+k+khh+s",1550,112,1997,1140.4,-409.6,"73.57%","TA-Yhtymä Oy, Espoo","/vuokra-asunto/espoo/hannusjarvi/paritalo/5h+/484317?entryPoint=fromSearch&rentalIndex=723",13.8392857142857,60.1505429,60.1505429,24.6729293,60.1505429,24.6559,60.2054911,6194.59518626558,14896.7582399956,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,382.64425389755,-3.46597514263724,24.6729293,60.1505429,24.6559,60.2054911
"320","Espoo",377675,"PUISTOPIHA 2","02610",NA,1,"kerrostalo","2H+K",818,52,1998,618.4,-199.6,"75.60%","Newsec Asset Management  Oy","/vuokra-asunto/espoo/kilo/kerrostalo/kaksio/377675?entryPoint=fromSearch&rentalIndex=3914",15.7307692307692,60.2163763,60.2163763,24.7889107,60.2163763,24.6559,60.2054911,7473.75522469492,9778.16336305414,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-349.35574610245,-1.57449162615373,24.7889107,60.2163763,24.6559,60.2054911
"321","Espoo",485068,"Merivalkama  22 A","02320",NA,1,"kerrostalo","2h + kk + s + p",990,42,2000,531.4,-458.6,"53.68%","Vuokraturva Oy LKV [A]","/vuokra-asunto/espoo/espoonlahti/kerrostalo/kaksio/485068?entryPoint=fromSearch&rentalIndex=28",23.5714285714286,60.1519731,60.1519731,24.6293399,60.1519731,24.6559,60.2054911,6142.22422605146,17275.9372005368,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-177.35574610245,6.26616771450562,24.6293399,60.1519731,24.6559,60.2054911
"322","Espoo",481407,"Puntaritie 5","02230",NA,1,"kerrostalo","3h+k+s",1090,73.5,2003,805.45,-284.55,"73.89%","Ovenia (co. Keskinäinen Eläkevakuutusyhtiö Ilmarinen)","/vuokra-asunto/espoo/matinkyla/kerrostalo/kolmio/481407?entryPoint=fromSearch&rentalIndex=2409",14.8299319727891,60.1620343,60.1620343,24.7343531,60.1620343,24.6559,60.2054911,6511.10887964008,11361.1383036567,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-77.35574610245,-2.47532888413384,24.7343531,60.1620343,24.6559,60.2054911
"323","Espoo",484877,"Tähtimötie 2","02620",NA,1,"kerrostalo","3 h, k, sauna, parveke",1027,75,1995,818.5,-208.5,"79.70%","Realia Asuntovuokraus Helsinki","/vuokra-asunto/espoo/rastaspuisto/kerrostalo/kolmio/484877?entryPoint=fromSearch&rentalIndex=197",13.6933333333333,60.2321408,60.2321408,24.7798481,60.2321408,24.6559,60.2054911,7484.71875172914,11200.7186711639,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-140.35574610245,-3.61192752358962,24.7798481,60.2321408,24.6559,60.2054911
"324","Espoo",484744,"Piilipuuntie 14","02200",NA,1,"rivitalo","5h+k+s",1895,129,2012,1288.3,-606.7,"67.98%","TA-Yhtymä Oy, Espoo","/vuokra-asunto/espoo/suurpelto/rivitalo/5h+/484744?entryPoint=fromSearch&rentalIndex=346",14.6899224806202,60.1887561,60.1887561,24.7385548,60.1887561,24.6559,60.2054911,4949.31618413012,11287.9179263538,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,727.64425389755,-2.6153383763028,24.7385548,60.1887561,24.6559,60.2054911
"325","Espoo",484408,"Kaitamäki 5","02260",NA,1,"paritalo","6k+k+s+3WC+apukeittiö+kylmiö",2150,156,1973,1391.4,-758.6,"64.72%",NA,"/vuokra-asunto/espoo/kaitaa/paritalo/5h+/484408?entryPoint=fromSearch&rentalIndex=644",13.7820512820513,60.1421847,60.1421847,24.6886493,60.1421847,24.6559,60.2054911,7283.78029985937,14207.9208043182,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,982.64425389755,-3.52320957487167,24.6886493,60.1421847,24.6559,60.2054911
"326","Espoo",305829,"Ratavallintie 8 A","02760",NA,1,"kerrostalo","1h+tk+s",934,55.5,2009,648.85,-285.15,"69.47%","Newsec Asset Management  Oy","/vuokra-asunto/espoo/tuomarila/kerrostalo/yksio/305829?entryPoint=fromSearch&rentalIndex=1245",16.8288288288288,60.2077631,60.2077631,24.6772329,60.2077631,24.6559,60.2054911,1209.72606176208,15091.7654911646,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-233.35574610245,-0.476432028094127,24.6772329,60.2077631,24.6559,60.2054911
"327","Espoo",467638,"Sotilastorpantie 6","02680",NA,1,"omakotitalo","3h+k",1250,100,1954,1201,-49,"96.08%",NA,"/vuokra-asunto/espoo/uusmaki/omakotitalo/kolmio/467638?entryPoint=fromSearch&rentalIndex=4550",12.5,60.2408703,60.2408703,24.832186,60.2408703,24.6559,60.2054911,10535.6098482575,9862.71335816117,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,82.64425389755,-4.80526085692296,24.832186,60.2408703,24.6559,60.2054911
"328","Espoo",483966,"Viirikuja 1","02770",NA,1,"kerrostalo","2 h, k, sauna, parveke",868,57,1991,661.9,-206.1,"76.26%","Realia Asuntovuokraus / Suurasiakkaat","/vuokra-asunto/espoo/kiltakallio/kerrostalo/kaksio/483966?entryPoint=fromSearch&rentalIndex=1008",15.2280701754386,60.1995181,60.1995181,24.6575346,60.1995181,24.6559,60.2054911,671.632093156596,15930.2077135757,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-299.35574610245,-2.07719068148436,24.6575346,60.1995181,24.6559,60.2054911
"329","Espoo",477357,"Kotkatie 6","02620",NA,1,"kerrostalo","2h+kk",854,49,1965,546.1,-307.9,"63.95%","SATO Vuokraus ja myynti / Helsinki","/vuokra-asunto/espoo/karakallio/kerrostalo/kaksio/477357?entryPoint=fromSearch&rentalIndex=3809",17.4285714285714,60.2301545,60.2301545,24.7628578,60.2301545,24.6559,60.2054911,6534.79834762322,11827.8281378908,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-313.35574610245,0.123310571648471,24.7628578,60.2301545,24.6559,60.2054911
"330","Espoo",469688,"Kartanonpolku","02360",NA,1,"rivitalo","3-h + k + s +terassi",1000,105,1985,1079.5,79.5,"107.95%",NA,"/vuokra-asunto/espoo/soukka/rivitalo/kolmio/469688?entryPoint=fromSearch&rentalIndex=5162",9.52380952380952,60.1348309,60.1348309,24.6652506,60.1348309,24.6559,60.2054911,7889.71277477132,15664.4528974002,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-167.35574610245,-7.78145133311343,24.6652506,60.1348309,24.6559,60.2054911
"331","Espoo",467681,"Ulappakatu 1","02320",NA,1,"kerrostalo","2h,avok.,,sauna,lasitettu parv",950,58,2013,670.6,-279.4,"70.59%","Realia Asuntovuokraus / Suurasiakkaat","/vuokra-asunto/espoo/espoonlahti/kerrostalo/kaksio/467681?entryPoint=fromSearch&rentalIndex=5343",16.3793103448276,60.1507508,60.1507508,24.65515,60.1507508,24.6559,60.2054911,6099.04949509927,15871.1502766091,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-217.35574610245,-0.925950512095369,24.65515,60.1507508,24.6559,60.2054911
"332","Espoo",471938,"Tallimestarintie 23","02940",NA,1,"paritalo","5 h, k, 2 x kh, sauna, piha ja",1200,93,1996,975.1,-224.9,"81.26%","Realia Asuntovuokraus Helsinki","/vuokra-asunto/espoo/jarvenpera/paritalo/5h+/471938?entryPoint=fromSearch&rentalIndex=4884",12.9032258064516,60.2421802,60.2421802,24.721299,60.2421802,24.6559,60.2054911,5463.27342990291,14485.5673725741,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,32.64425389755,-4.40203505047134,24.721299,60.2421802,24.6559,60.2054911
"333","Espoo",469967,"Nurmilinnuntie 2","02620",NA,1,"rivitalo","4 h,k,sauna",1344,86,1995,914.2,-429.8,"68.02%","Realia Asuntovuokraus Helsinki","/vuokra-asunto/espoo/rastaspuisto/rivitalo/4h/469967?entryPoint=fromSearch&rentalIndex=5132",15.6279069767442,60.2339473,60.2339473,24.7816266,60.2339473,24.6559,60.2054911,7656.27035607242,11249.9316936395,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,176.64425389755,-1.67735388017877,24.7816266,60.2339473,24.6559,60.2054911
"334","Espoo",478768,"Kuunsirppi 6","02210",NA,1,"kerrostalo","2h+k",961,61.5,1974,644.85,-316.15,"67.10%","SATO Vuokraus ja myynti / Helsinki","/vuokra-asunto/espoo/olari/kerrostalo/kaksio/478768?entryPoint=fromSearch&rentalIndex=3392",15.6260162601626,60.1734188,60.1734188,24.7236202,60.1734188,24.6559,60.2054911,5185.08365849827,11928.0553033216,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-206.35574610245,-1.67924459676035,24.7236202,60.1734188,24.6559,60.2054911
"335","Espoo",475840,"akselinpolku 7 g","02230",NA,1,"kerrostalo","3h+k+kp+eteinen",1000,72,1970,727.8,-272.2,"72.78%",NA,"/vuokra-asunto/espoo/matinkyla/kerrostalo/kolmio/475840?entryPoint=fromSearch&rentalIndex=4168",13.8888888888889,60.1566266,60.1566266,24.7479294,60.1566266,24.6559,60.2054911,7464.77934157938,10677.03170403,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-167.35574610245,-3.41637196803407,24.7479294,60.1566266,24.6559,60.2054911
"336","Espoo",471386,"Meripoiju 1","02320",NA,1,"kerrostalo","3H+K",1090,82,1973,806.8,-283.2,"74.02%","VVO-kotikeskus Helsinki","/vuokra-asunto/espoo/kivenlahti/kerrostalo/kolmio/471386?entryPoint=fromSearch&rentalIndex=4954",13.2926829268293,60.1555249,60.1555249,24.6325271,60.1555249,24.6559,60.2054911,5716.11455834589,17057.6482669474,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-77.35574610245,-4.01257793009369,24.6325271,60.1555249,24.6559,60.2054911
"337","Espoo",315702,"Perkkaantie 3 A","02600",NA,1,"kerrostalo","2h+kt+s",1002,51.5,2010,614.05,-387.95,"61.28%","Newsec Asset Management  Oy","/vuokra-asunto/espoo/perkkaa/kerrostalo/kaksio/315702?entryPoint=fromSearch&rentalIndex=1246",19.4563106796117,60.2169438,60.2169438,24.8211314,60.2169438,24.6559,60.2054911,9249.51409039627,8356.09596838052,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-165.35574610245,2.15104982268869,24.8211314,60.2169438,24.6559,60.2054911
"338","Espoo",483618,"Piilipuuntie 18","02200",NA,1,"rivitalo","5h+k+s+studio",2500,175,2012,1688.5,-811.5,"67.54%","TA-Yhtymä Oy, Espoo","/vuokra-asunto/espoo/suurpelto/rivitalo/5h+/483618?entryPoint=fromSearch&rentalIndex=1258",14.2857142857143,60.1887561,60.1887561,24.7385548,60.1887561,24.6559,60.2054911,4949.31618413012,11287.9179263538,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,1332.64425389755,-3.01954657120867,24.7385548,60.1887561,24.6559,60.2054911
"339","Espoo",455590,"Sininärhentie 5","02650",NA,1,"kerrostalo","2h,kt,kh,lasitettu parveke",966,52.5,2013,622.75,-343.25,"64.47%","Realia Asuntovuokraus / Suurasiakkaat","/vuokra-asunto/espoo/leppavaara/kerrostalo/kaksio/455590?entryPoint=fromSearch&rentalIndex=5959",18.4,60.2280692,60.2280692,24.8235755,60.2280692,24.6559,60.2054911,9629.39664342709,9088.82489038307,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-201.35574610245,1.09473914307704,24.8235755,60.2280692,24.6559,60.2054911
"340","Espoo",483657,"Nuottalahdentie 32","02230",NA,1,"paritalo","6H+K+S",1950,126,1997,1262.2,-687.8,"64.73%","VVO-kotikeskus Helsinki","/vuokra-asunto/espoo/nuottalahti/paritalo/5h+/483657?entryPoint=fromSearch&rentalIndex=1227",15.4761904761905,60.1510262,60.1510262,24.7268626,60.1510262,24.6559,60.2054911,7234.24194170074,11931.4379761429,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,782.64425389755,-1.82907038073248,24.7268626,60.1510262,24.6559,60.2054911
"341","Espoo",484397,"Hannuksenmäki 2","02270",NA,1,"rivitalo","5h+k+s",1790,115.5,1995,1170.85,-619.15,"65.41%","TA-Asunnot Oy, Espoo","/vuokra-asunto/espoo/kaitaa/rivitalo/5h+/484397?entryPoint=fromSearch&rentalIndex=649",15.4978354978355,60.1557179,60.1557179,24.7016477,60.1557179,24.6559,60.2054911,6099.01890784355,13238.8031185412,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,622.64425389755,-1.80742535908746,24.7016477,60.1557179,24.6559,60.2054911
"342","Espoo",478769,"Kotkatie 6","02620",NA,1,"kerrostalo","3h+k",1048,74,1965,743.6,-304.4,"70.95%","SATO Vuokraus ja myynti / Helsinki","/vuokra-asunto/espoo/karakallio/kerrostalo/kolmio/478769?entryPoint=fromSearch&rentalIndex=3393",14.1621621621622,60.2301545,60.2301545,24.7628578,60.2301545,24.6559,60.2054911,6534.79834762322,11827.8281378908,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-119.35574610245,-3.14309869476079,24.7628578,60.2301545,24.6559,60.2054911
"343","Espoo",476784,"Nuottaniementie 3","02230",NA,1,"rivitalo","4h+k+s",1550,105,1982,988.5,-561.5,"63.77%","Capital Haus LKV Oy","/vuokra-asunto/espoo/nuottaniemi/rivitalo/4h/476784?entryPoint=fromSearch&rentalIndex=3934",14.7619047619048,60.1499376,60.1499376,24.7489819,60.1499376,24.6559,60.2054911,8062.16324349291,10749.04299492,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,382.64425389755,-2.54335609501819,24.7489819,60.1499376,24.6559,60.2054911
"344","Espoo",484521,"Eestintaival 3","02280",NA,1,"kerrostalo","2 h, avokeittiö, sauna",704,41.5,1995,527.05,-176.95,"74.87%","Realia Asuntovuokraus Helsinki","/vuokra-asunto/espoo/eestinlaakso/kerrostalo/kaksio/484521?entryPoint=fromSearch&rentalIndex=523",16.9638554216867,60.1697154,60.1697154,24.6751341,60.1697154,24.6559,60.2054911,4126.35458447715,14613.787839384,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-463.35574610245,-0.341405435236208,24.6751341,60.1697154,24.6559,60.2054911
"345","Espoo",483563,"Markkinakatu 2","02230",NA,1,"kerrostalo","2h+k+s",978,61,2007,696.7,-281.3,"71.24%","Ovenia (co. Keskinäinen Eläkevakuutusyhtiö Ilmarinen)","/vuokra-asunto/espoo/matinkyla/kerrostalo/kaksio/483563?entryPoint=fromSearch&rentalIndex=1293",16.0327868852459,60.1607605,60.1607605,24.7366801,60.1607605,24.6559,60.2054911,6703.03569243859,11244.4506175114,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-189.35574610245,-1.27247397167706,24.7366801,60.1607605,24.6559,60.2054911
